order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_cost,total_amount
1386,451,2025-10-01,delivered,3389 Smith Skyway,West Glennberg,HI,58118,22.69,3101.82
1387,793,2025-07-14,shipped,9587 Perry Way,Jenniferport,SC,28973,14.23,4461.44
1388,433,2025-04-09,shipped,25032 Moses Mission,Huntville,NM,82951,17.26,1790.33
1389,56,2025-07-11,cancelled,226 Woods Common,Christianfort,IL,39252,23.07,3035.53
1390,475,2025-08-14,delivered,7842 Edwards Mountain Suite 362,North Timville,TX,15273,6.81,1335.58
1391,513,2024-12-10,pending,30818 Jennifer Trail Suite 260,Lake Kevin,WY,26259,8.6,648.82
1392,600,2025-10-21,cancelled,8902 Richard Overpass,Lake Brittany,PW,56123,7.71,464.23
1393,424,2025-09-02,shipped,969 Jennifer Plaza Suite 001,Simonmouth,ID,70997,14.02,1266.82
1394,184,2025-08-01,delivered,21974 Eric Drive,North Richard,KY,33011,16.81,2541.33
1395,730,2024-11-23,processing,901 William Brook Apt. 105,East Lukebury,OH,09716,22.65,1434.35
1396,93,2025-01-12,shipped,4697 Houston Roads,Christinefurt,UT,86891,11.48,2487.81
1397,665,2025-04-06,processing,5218 Amy Island Suite 448,Youngside,NJ,08764,19.37,1457.18
1398,127,2025-05-19,pending,506 Sandra Squares,North Theresashire,NY,41292,7.28,5400.47
1399,461,2025-09-08,shipped,76198 Glenn Ways Apt. 743,Christianhaven,VI,35263,6.71,2625.75
1400,725,2024-12-29,delivered,50481 Stephens Fort Suite 831,Brittanyview,RI,83926,19.54,1986.82
1401,999,2025-02-09,cancelled,72577 Andrew Fort Suite 561,New Brianbury,SC,40681,17.24,376.14
1402,164,2025-01-10,delivered,797 Martin Fall Suite 762,New Samantha,NM,66246,16.01,881.97
1403,45,2025-01-11,processing,918 Patricia Islands Suite 372,Kendraton,AR,80354,23.25,6018.25
1404,580,2025-01-12,processing,952 Victor Camp Suite 718,West Alyssaside,VT,90746,8.24,462.64
1405,149,2025-07-30,processing,9356 Tammy Knolls,South Markport,ID,34887,20.38,4483.02
1406,53,2025-06-25,delivered,0973 Crystal Court Apt. 281,North Danielton,AS,11846,11.16,1327.21
1407,748,2025-02-06,delivered,2063 Simpson Shoals,Johnview,AZ,33658,10.78,1389.01
1408,186,2025-09-22,pending,17720 Campbell Hills,Andersonberg,NJ,57522,22.97,4204.84
1409,984,2025-07-10,processing,117 Gabriel Fort,Nguyenshire,ND,92086,5.07,2867.05
1410,784,2025-07-28,shipped,870 Rice Rapid,Catherinehaven,OK,65776,5.24,578.94
1411,510,2025-06-02,delivered,61969 Figueroa Cliffs Suite 877,Josephville,CO,68100,15.87,392.35
1412,6,2025-02-28,cancelled,2974 Weber Summit Apt. 617,Port Laurenburgh,UT,57946,22.65,3925.86
1413,244,2025-04-19,processing,90157 Jessica Hill,Earlland,OR,13608,16.78,830.29
1414,488,2025-01-25,delivered,757 Ortiz Overpass,Grayport,FL,08529,13.2,395.82
1415,82,2025-10-03,cancelled,6450 Johnson Flat Apt. 814,Jenniferburgh,CA,03911,17.0,1421.83
1416,251,2025-01-10,cancelled,016 Roberts Wall,Jasonland,RI,30021,10.56,1761.04
1417,644,2025-03-11,cancelled,240 Meyer Point Apt. 813,Sandraberg,AS,33728,21.4,2241.82
1418,213,2025-04-08,pending,0217 Brown Isle Apt. 836,Schroedershire,CT,02724,8.7,248.84
1419,57,2025-06-19,shipped,208 Armstrong Parkways,Port Crystal,CA,62336,5.73,3381.73
1420,875,2025-07-28,pending,5592 Lee Hills,Smithside,VA,87177,18.34,826.42
1421,859,2024-12-19,cancelled,36137 Stewart Hills Apt. 459,East Nataliebury,VT,50247,10.97,1945.31
1422,943,2025-05-27,pending,433 David Via Suite 939,Lake Gina,WI,82980,5.98,6152.24
1423,427,2025-09-26,processing,83954 Ryan Islands Apt. 609,Julieview,MN,90997,8.23,2028.48
1424,292,2025-02-13,cancelled,38606 Park Corners,New David,CA,69676,18.22,1469.05
1425,717,2025-02-20,cancelled,6739 Kelly Bridge Suite 824,East Richard,GU,16881,16.45,3545.69
1426,576,2025-10-13,processing,630 Michael Via,South Michelle,VT,50614,24.33,1996.62
1427,768,2025-08-29,cancelled,406 Joanna Roads,Port Justin,NE,56064,12.2,2686.26
1428,37,2024-12-07,pending,9538 Powell Port Suite 644,East Christopher,GA,41581,20.37,1920.69
1429,331,2025-02-21,shipped,0800 Williamson Springs Suite 622,Davidland,RI,71149,22.95,6417.86
1430,840,2025-08-02,pending,50785 Scott Station,West Adam,AS,24408,20.17,3381.73
1431,864,2025-08-21,cancelled,2382 Rice Glens Suite 967,Harrisonport,OK,69499,6.3,435.41
1432,483,2025-02-10,processing,8878 Mccarthy Trail Apt. 812,Nicholasfort,PR,55122,7.44,1786.88
1433,881,2025-10-18,shipped,249 Susan Inlet,Knighttown,GA,48533,11.58,6378.92
1434,424,2025-06-20,cancelled,166 Dougherty Common Suite 489,New Hollyville,VT,29194,9.2,4740.42
1435,215,2024-11-21,cancelled,783 Eugene Circle,Carsonmouth,VT,11861,6.16,4322.7
1436,586,2025-03-05,cancelled,031 William Trafficway Apt. 321,Sarahmouth,PR,22232,24.74,377.88
1437,496,2025-11-12,cancelled,843 Lee Villages,Port Nicole,PW,22401,23.68,4228.79
1438,724,2025-10-29,shipped,50757 Joseph View Suite 126,Davidhaven,NV,74829,13.54,3918.76
1439,869,2025-04-27,shipped,326 Perry Ranch Apt. 168,Vazquezside,CT,93036,10.19,1632.8
1440,589,2025-02-18,cancelled,22147 Dakota Ports Suite 266,Jacobtown,MO,58166,12.08,1502.17
1441,133,2025-09-25,cancelled,544 Garner Knoll,Blackberg,FM,43486,16.25,719.36
1442,533,2025-09-20,delivered,77185 Miller Place Suite 700,Port Angelaside,KY,47377,14.85,2515.46
1443,185,2025-04-19,cancelled,56761 Michael Haven,West Amandaborough,ME,23951,9.65,1112.6
1444,298,2025-01-11,processing,3861 Tamara Trafficway,North John,IN,07263,5.03,2439.26
1445,25,2025-06-27,delivered,206 Angela Meadow,East Johnmouth,WY,13552,17.51,3395.57
1446,121,2025-07-16,processing,88724 Katherine Turnpike Apt. 243,West Adam,MA,05276,20.99,1553.83
1447,425,2025-07-23,delivered,113 Kara Plains Apt. 813,Hubermouth,TX,84673,5.91,1420.76
1448,359,2025-09-19,cancelled,174 Shelby Shores Suite 548,Danielton,CT,00640,21.12,2419.2
1449,218,2025-10-01,pending,133 Sosa Mission,West Sherichester,TX,52539,17.81,2256.68
1450,707,2025-02-11,shipped,9348 Flores Springs Apt. 559,Ryanmouth,SC,91365,10.09,373.36
1451,70,2025-08-07,shipped,23866 Jackson Motorway Suite 224,Christophermouth,MI,27644,11.01,4105.51
1452,564,2025-10-14,shipped,7536 Mercedes Terrace Apt. 273,Andrealand,AR,58281,20.34,1821.64
1453,117,2025-09-03,shipped,47567 Samantha Mountains,Johnsonland,KS,63657,11.83,3805.4
1454,742,2025-10-11,cancelled,5014 Jamie Harbor Suite 993,New Josephmouth,TN,91545,17.32,3636.94
1455,30,2025-04-23,processing,17067 Veronica Oval Suite 069,Meyermouth,OK,81304,8.88,1792.94
1456,854,2025-08-03,shipped,630 Marc Village,Lake Christine,MP,05113,23.45,243.05
1457,491,2024-11-19,delivered,16704 Joseph Port Apt. 224,Port Robinchester,PR,57494,20.95,150.27
1458,662,2025-08-01,processing,4064 Martin Pine,Russellhaven,AL,01084,14.63,1983.55
1459,643,2025-01-26,delivered,75878 Steven Loaf,Alexanderstad,ND,32067,22.84,433.3
1460,550,2025-11-05,shipped,129 Dixon Isle,New Ronald,KS,69332,14.25,249.81
1461,834,2025-07-15,delivered,886 Nancy Crescent,New Michael,KY,30659,23.56,6344.34
1462,58,2025-02-25,cancelled,1625 Mckinney Centers Apt. 786,Woodsberg,WV,72243,10.99,1551.49
1463,743,2025-05-27,shipped,60511 Emily Knoll Apt. 583,Dennishaven,AR,07360,16.1,1060.69
1464,20,2024-11-22,processing,18009 Sanchez Stream Apt. 665,South Jeffery,MH,42102,16.55,782.05
1465,340,2024-12-01,shipped,80061 Mason Springs,Gonzalezville,PA,24134,6.32,629.38
1466,153,2025-09-11,shipped,89234 Edwin Hill Suite 155,West Clarenceburgh,NY,47737,21.81,3669.31
1467,348,2025-02-24,delivered,871 Cindy Lodge Apt. 213,Danielsland,SC,85122,17.53,532.33
1468,863,2024-12-20,processing,497 Thomas Overpass,East Biancatown,KY,21213,16.42,1506.91
1469,399,2025-02-26,processing,4619 Roger Inlet,Jesusfort,ID,03676,16.9,2471.03
1470,886,2025-06-23,shipped,062 Michelle Fork,West Coryview,MH,07417,19.11,401.15
1471,323,2025-04-04,pending,47673 Brandon Ridge,South Kellyfurt,CA,81348,10.43,1016.48
1472,89,2025-08-03,delivered,8530 Brennan Via,Kingbury,CA,97042,22.54,1513.98
1473,381,2025-06-11,delivered,36219 James Lodge Apt. 654,New Kenneth,DE,85300,21.59,1685.87
1474,310,2024-12-30,processing,62376 Joseph Port,Hooverchester,IL,49068,15.5,235.28
1475,180,2025-09-20,pending,2277 Salas Walks,South Ronaldchester,PW,06608,12.48,874.68
1476,39,2025-10-18,processing,4592 Adams Ports Suite 176,Garrettport,WV,77640,23.27,3000.07
1477,455,2025-02-09,cancelled,84887 Jones Way Apt. 594,South Sarah,WV,55305,5.5,451.4
1478,495,2025-06-19,cancelled,713 Julia Mountain,New Michael,AR,20439,8.08,551.59
1479,349,2025-09-09,delivered,206 Hughes Brooks,New Rachel,TX,83052,19.65,157.38
1480,537,2025-01-23,shipped,8601 Cardenas Pike Apt. 439,Port Chelsea,MH,70375,20.51,2874.8
1481,147,2025-10-15,pending,869 Harrison Viaduct,West Kevinview,SC,90642,21.44,6268.23
1482,961,2025-01-28,cancelled,7207 Rose Ferry,Lake Stephen,IN,74759,18.53,1617.04
1483,136,2025-05-26,processing,77476 Anthony Tunnel Suite 105,South Andrea,ME,79215,19.49,3421.92
1484,471,2025-10-26,delivered,05425 Alyssa Mews Apt. 550,Ruizside,KS,30280,19.27,2602.96
1485,535,2025-06-13,pending,091 Keith Street Apt. 502,Mackberg,FM,69948,5.08,3932.46
1486,955,2025-09-27,pending,9730 Curry Oval,North Amandaside,CT,32591,18.74,201.21
1487,609,2024-11-27,pending,4100 Corey Prairie Suite 213,East Amanda,DE,53200,11.67,756.51
1488,911,2025-03-25,pending,43294 Dana Drives Suite 064,Jamieside,ME,47702,7.06,4297.87
1489,785,2025-01-11,shipped,9941 Harris Mission Apt. 882,Jamieberg,ID,13935,5.45,4373.35
1490,777,2025-10-27,shipped,21548 Weaver Rest Suite 087,Kimberlyfurt,NM,35008,17.78,415.72
1491,215,2024-12-04,shipped,614 Logan Trafficway,Lowebury,MP,08897,9.01,1687.36
1492,294,2025-11-09,shipped,232 Daniel Isle,New Vanessaport,TX,85364,15.65,2265.31
1493,792,2025-09-27,delivered,114 Robert Knolls Suite 578,Sharonport,MI,96172,18.42,2979.16
1494,280,2025-11-07,processing,3558 Rice Row Suite 767,South Lisabury,ME,35476,8.15,742.56
1495,118,2025-05-14,pending,31197 Montes Wells Suite 304,Jameston,MP,65787,24.17,5624.62
1496,574,2025-02-20,cancelled,31439 Bradley Ville Suite 192,Lake Donna,NH,83609,7.05,2309.62
1497,556,2025-06-21,shipped,75047 Owens Circle,Torresville,KS,16795,15.99,3286.39
1498,278,2025-05-13,processing,11595 Charles Plaza Suite 719,Floresland,MO,35462,23.87,5733.04
1499,824,2025-02-13,shipped,589 Acosta Flat Suite 621,New Ashleyfort,MH,34801,16.48,5466.52
1500,176,2025-06-03,pending,420 Krause Via Apt. 395,New Alexanderfort,NV,16624,11.23,2606.58
1501,914,2025-05-19,shipped,08562 White Ridges Apt. 415,East Lisaton,CO,61164,15.81,488.82
1502,52,2025-02-21,processing,36412 Jarvis Valleys Suite 189,Andrewville,TX,94129,5.58,3330.07
1503,925,2025-04-07,pending,739 Walsh Tunnel Suite 517,New Deanna,VI,91876,7.12,1278.1
1504,56,2025-11-13,pending,74704 Murphy Course Suite 377,West Leahside,SD,58491,13.53,92.83
1505,184,2025-01-17,cancelled,60898 Christina Brook,New Gary,NE,27756,22.83,2560.21
1506,645,2025-09-07,delivered,325 Escobar Pike Suite 022,East Pamelaview,AS,34036,17.33,6223.07
1507,320,2025-09-02,shipped,61669 Morgan Inlet Apt. 074,East Brandyville,UT,39183,21.35,863.6
1508,731,2025-07-22,cancelled,228 Baker Streets Suite 762,Davismouth,DE,96361,6.57,722.44
1509,945,2025-02-07,delivered,83892 Ryan Stream Apt. 241,Watsonfort,ID,67067,16.36,1285.96
1510,96,2025-10-22,delivered,056 Alan Light Apt. 175,Lopezberg,IL,29768,6.95,408.61
1511,318,2025-08-24,delivered,312 Dickerson Stream,Pettyfort,NM,96386,14.41,1255.87
1512,971,2025-08-24,processing,889 Kristin Shores Suite 384,Davidfurt,PA,72757,7.87,378.91
1513,918,2025-10-07,cancelled,21249 Hill Spring,New Ashley,ID,20512,10.16,5023.58
1514,373,2025-03-15,delivered,44380 Jones Islands Suite 277,Port Kelly,MP,38201,8.67,2999.57
1515,940,2025-09-21,shipped,5046 Willie Squares Apt. 326,Herreraside,MS,51815,20.78,1246.43
1516,904,2025-01-25,shipped,2717 Gutierrez Heights,Faulknerburgh,AS,91368,14.07,1459.19
1517,31,2025-08-16,pending,56609 Nelson Light,Stephensstad,AS,46103,14.51,1615.7
1518,360,2024-11-30,delivered,9626 Michael Pines Suite 616,New Richard,RI,87254,14.22,2789.46
1519,175,2025-08-12,shipped,281 William Wall,South Cynthiaside,FL,15660,20.36,1260.52
1520,619,2025-10-31,cancelled,8868 Eric Manors Apt. 471,Dominiqueland,TN,31147,7.55,887.81
1521,106,2025-04-06,delivered,776 Rebekah Loaf,North Sandrabury,MN,62877,21.35,1194.23
1522,816,2025-10-31,pending,70870 Jordan Branch Suite 580,Ralphshire,MD,62526,11.52,1586.8
1523,666,2025-10-26,pending,2666 Scott Cliff Suite 570,New Brettmouth,GU,80067,20.85,4063.19
1524,546,2025-06-06,delivered,1743 Katherine Square Apt. 400,Reginaldborough,TX,82678,13.02,919.03
1525,424,2025-06-07,processing,532 Lisa Park Suite 151,Jenkinsville,WV,64506,17.42,2659.53
1526,562,2025-09-15,processing,631 Robert Harbor Apt. 962,Lake Catherinefort,MS,34942,24.48,375.66
1527,394,2024-12-02,pending,72751 Cortez Drive,Port Jonathanport,NV,68832,11.81,3480.84
1528,834,2024-12-06,cancelled,552 Amanda Fall Apt. 766,Dennisland,NV,04423,13.62,3582.53
1529,446,2024-11-17,cancelled,88947 Cole Points,Martinhaven,VI,86477,20.75,3489.69
1530,558,2024-11-21,processing,636 George Ports,Martinezside,NE,73094,8.46,3855.87
1531,686,2025-07-16,pending,44099 Bell Track Suite 061,Colinhaven,NY,82643,19.79,4073.73
1532,729,2025-09-06,cancelled,43788 Lauren Unions,Alyssaport,CA,03014,21.73,139.47
1533,118,2025-05-29,cancelled,5257 Sandoval Stravenue,Carlsonmouth,OH,88731,16.92,85.34
1534,334,2025-01-14,cancelled,8048 Lewis Branch Suite 717,Spencerborough,PR,77733,6.95,2955.45
1535,456,2025-09-29,processing,43152 Madison Row Apt. 580,New Angela,MA,11989,11.16,622.2
1536,416,2025-08-23,pending,167 Judith Mills,Buchananview,CA,01218,16.97,623.27
1537,702,2025-09-14,cancelled,28344 Bryan Oval,Port Carl,AK,67223,20.43,2985.42
1538,389,2025-01-31,shipped,89053 Snyder Ports Suite 196,Elijahport,ME,43913,14.89,109.5
1539,677,2025-02-26,pending,4977 Weaver Mountains,East Dylanbury,UT,69419,6.81,1749.63
1540,837,2025-03-02,processing,500 Corey Lakes,Carlsonborough,TX,46805,22.75,2736.82
1541,925,2025-02-18,pending,09899 Ronald Islands,Lesliebury,MS,55684,20.14,1795.74
1542,677,2025-01-14,processing,77157 Tyler Cape Apt. 872,Andersonville,NH,66593,14.06,3573.6
1543,299,2025-05-22,delivered,314 Hansen Mission,Taylorfurt,PA,86882,17.31,2934.39
1544,458,2025-10-16,processing,7260 Mosley Tunnel,New Derekberg,WI,85608,9.11,2957.84
1545,899,2024-12-29,shipped,90988 Eric Rue,West Douglas,ME,72973,10.99,1157.17
1546,814,2025-09-09,shipped,124 Perkins Orchard Suite 872,Palmerchester,MD,48337,23.37,1025.31
1547,960,2025-09-10,delivered,2843 Kevin Hill,Lake Lori,FL,36584,19.36,2845.23
1548,938,2025-04-15,shipped,20394 Susan Gateway Apt. 185,Tonifort,ND,24773,24.81,2232.06
1549,597,2025-09-14,pending,259 Glover Place Apt. 852,West Cassandramouth,UT,88638,17.23,1085.33
1550,523,2025-08-15,delivered,6760 Kayla Trail Suite 401,Port Keithburgh,WV,06823,21.95,2554.2
1551,873,2025-03-09,shipped,803 Martin Cove Suite 887,Kennethstad,GU,95002,6.25,2367.92
1552,923,2024-11-30,cancelled,286 Victoria Mountains Suite 852,Stevensstad,MA,37909,24.36,2829.41
1553,1,2025-01-03,cancelled,247 Sheri Route,Lake Amandamouth,GA,65500,21.42,842.76
1554,368,2025-09-19,pending,58939 Thompson Ports Suite 237,Curtisland,TX,14217,22.22,1441.37
1555,887,2025-09-13,pending,39511 Wells Mills,Rhondafort,NE,23618,9.7,4469.13
1556,720,2025-09-19,cancelled,21544 John Ridge,Lake Joseph,TX,58736,12.89,5703.69
1557,326,2025-03-14,delivered,74027 Noah Crossroad Apt. 922,Rogersstad,OH,82190,13.12,863.24
1558,446,2025-03-16,cancelled,30451 Martin Lodge Suite 371,New Lisafurt,KY,12279,9.22,2072.17
1559,178,2025-01-13,delivered,8819 David Tunnel Apt. 919,Morrowview,VI,19530,7.78,2033.47
1560,569,2025-04-18,delivered,11723 Pena Lock Apt. 380,North Jimmyville,NM,14369,21.87,5918.2
1561,369,2025-05-23,delivered,80363 Jeffrey Greens Suite 921,East Janicehaven,TX,65101,8.09,2668.54
1562,894,2025-08-25,processing,1856 Norman Stravenue,Wilsonside,VI,84025,7.69,1413.97
1563,74,2025-09-25,pending,3201 Holly Springs,Port Maria,MN,47231,7.88,1436.48
1564,907,2025-05-20,delivered,62128 Robert Ramp,Barryshire,MS,31995,18.16,188.21
1565,999,2025-08-12,processing,088 Christine Ford Apt. 186,Port Cassandrashire,SD,15225,6.69,4048.54
1566,658,2025-04-09,delivered,5085 Beard Glen Suite 553,Lake Brettton,KY,20604,22.2,4112.05
1567,916,2025-06-09,cancelled,5851 Nicole Wall Suite 275,Leahhaven,MP,11030,23.61,843.89
1568,639,2025-02-24,processing,34599 Todd Trail,Ortegachester,GA,88037,14.09,5444.73
1569,435,2024-12-21,cancelled,555 Cameron Avenue Suite 878,South Paultown,FL,79681,21.4,4077.84
1570,394,2025-04-04,shipped,218 Mcneil Land,South Josephmouth,PA,77147,9.51,2017.06
1571,435,2025-04-18,cancelled,871 Carlson Pines,East Pamela,DE,77640,5.15,5227.4
1572,511,2025-04-21,processing,586 Marvin Spring,West Tonyahaven,CT,39726,19.24,696.96
1573,276,2025-07-13,delivered,25157 Robinson Canyon,West Amberhaven,KY,75030,23.53,1029.81
1574,591,2024-12-05,shipped,910 Garcia Trafficway,Port Melissamouth,PA,88065,5.67,222.69
1575,39,2025-08-29,cancelled,362 Castro Valleys,Lake Kellyshire,ID,33072,14.67,2059.85
1576,378,2025-09-21,pending,60808 Amanda Falls,New Angela,MO,89772,16.61,494.35
1577,985,2025-07-23,pending,6548 Brady Circle Apt. 636,Apriltown,AL,84633,7.84,6017.77
1578,749,2025-09-26,cancelled,8584 Shelby Key,North Ryanborough,RI,98648,24.67,3816.18
1579,769,2025-06-28,shipped,733 Morgan Station,Hicksbury,RI,63790,14.3,966.99
1580,81,2025-05-12,cancelled,2519 Thompson Center,North Robert,PA,48322,22.8,3696.56
1581,91,2025-04-16,processing,597 Fuentes Crescent Suite 518,Robinsonstad,CT,49449,14.45,1501.29
1582,760,2025-09-25,pending,3459 Alexander Station Apt. 348,North Gerald,MT,29090,18.68,1076.02
1583,553,2025-01-24,cancelled,80287 Marcus Shoal,Davidmouth,IA,58212,11.25,1002.97
1584,55,2025-09-14,shipped,458 Foley Plaza Suite 285,Coffeyborough,IL,12990,15.7,3448.15
1585,12,2025-08-27,delivered,7896 Brian Field Suite 074,East Becky,OR,97225,14.08,1425.27
1586,928,2025-06-07,delivered,075 Kevin Freeway,North Michael,OK,75699,16.48,6284.82
1587,340,2025-06-29,delivered,46281 Morrison Forest Suite 883,North Ellenville,VA,96410,12.06,3278.76
1588,818,2025-10-24,shipped,4166 Elizabeth Gateway,Jessicafort,TX,56623,10.78,1063.11
1589,37,2025-10-21,cancelled,97921 Tara Corners,Johnsonside,NH,39869,19.99,628.15
1590,745,2025-03-24,cancelled,1878 Lewis Junction,Kathleenmouth,VT,18698,10.21,2976.61
1591,645,2025-08-20,delivered,9503 Huynh Passage Apt. 533,West Matthew,MI,80347,16.56,1198.33
1592,587,2025-10-31,pending,876 Vance Inlet Apt. 202,Juanmouth,TN,68984,18.13,4441.1
1593,299,2025-06-25,cancelled,370 Stephanie Grove,East Susanville,PR,67092,5.55,119.85
1594,497,2025-05-08,pending,592 Grant Mews Suite 149,South Brendaside,UT,02505,7.54,1205.99
1595,79,2024-12-15,shipped,01184 Michael Ferry Suite 405,South Christinahaven,OK,18243,10.04,3177.4
1596,631,2024-12-08,shipped,759 Hernandez Coves,Robertaberg,GU,07242,10.5,2428.48
1597,264,2025-06-23,pending,917 Ortiz Manor Suite 007,North Jason,GA,92829,19.83,3324.53
1598,619,2025-08-17,processing,572 Willie Shoal Suite 121,Taylorstad,MN,07163,23.2,2368.82
1599,757,2025-07-04,processing,049 Velasquez Squares Suite 094,Lake Daniel,UT,76396,18.18,2810.91
1600,379,2025-10-10,processing,7679 Henry Orchard,Carriebury,AZ,89199,10.23,2810.86
1601,718,2024-11-23,processing,778 Torres Land,Lake Michellefort,WI,05274,14.7,827.59
1602,819,2025-02-01,cancelled,8733 Daniel Point,Jameston,DE,30752,22.24,2033.92
1603,352,2025-10-11,pending,8742 Tanya Groves,West Dustin,VT,15857,24.35,1092.05
1604,610,2025-02-27,processing,10488 Shannon Grove Apt. 192,Hendersonmouth,VT,83055,21.75,735.9
1605,771,2025-05-16,delivered,250 Taylor Stream,West Michaelshire,FM,75196,20.41,989.96
1606,244,2025-06-16,delivered,3004 Rickey Walks,Rangelshire,UT,94603,19.52,2582.96
1607,172,2025-11-08,processing,5951 Morgan Lane Apt. 403,Josephview,AK,53548,16.56,2421.4
1608,863,2025-09-25,shipped,3258 Massey Plain,Mcphersonfort,CA,21736,6.09,1963.34
1609,271,2024-12-09,pending,835 Chavez Radial Suite 834,East Melissamouth,AR,68685,6.05,1401.34
1610,476,2025-07-01,delivered,7307 Dan Estate Suite 296,Shannonbury,OH,59174,14.52,2823.09
1611,488,2025-02-06,cancelled,1720 Williams Stream,Diazside,KY,51133,9.67,3247.67
1612,700,2025-04-05,delivered,71312 Williams Forks Apt. 653,Youngbury,MH,74582,14.49,713.87
1613,149,2025-09-22,cancelled,37523 Michael Unions Suite 992,New Normanmouth,AZ,15878,22.41,277.27
1614,13,2025-06-23,shipped,443 Wood Port,Port Markburgh,NM,55732,23.54,3169.06
1615,460,2025-10-07,delivered,956 Gillespie Groves,East Timothy,AR,36642,18.57,3861.9
1616,985,2025-08-12,cancelled,1313 Coffey Station Suite 611,West Hayley,VI,93882,18.66,4357.64
1617,43,2025-08-17,pending,7750 Crystal Motorway Suite 998,Port Saraland,DE,10122,23.35,1407.03
1618,653,2025-05-28,shipped,52858 Jennifer Cape Apt. 107,Lake Billyfort,MH,65234,24.12,1945.08
1619,443,2025-06-16,cancelled,745 Sanchez Mountains,South Gary,OH,31901,23.36,2244.46
1620,879,2024-12-05,shipped,63386 Ruben Drives,East Shannon,KY,87823,11.7,2513.15
1621,274,2025-01-08,pending,8277 Mckenzie Trace,Heatherland,VT,87581,10.11,3002.48
1622,599,2025-06-04,delivered,55121 Jennifer Plains,North William,IN,82000,14.22,3509.95
1623,692,2025-10-04,processing,6226 Thomas Branch,Port Heatherfort,KY,22680,19.69,3778.3
1624,603,2025-03-25,processing,4738 Katie Way,South Thomas,AZ,58923,15.4,5229.16
1625,694,2025-04-18,processing,995 Smith Dam,Tamiport,AL,74092,11.27,4153.85
1626,11,2025-07-02,pending,1002 Peterson Park Suite 877,North Ryanton,DC,40516,21.63,3185.46
1627,13,2025-08-31,delivered,896 Cook Row,Wintersfort,PW,52938,6.95,2504.37
1628,107,2025-01-30,delivered,87275 Reid Coves Apt. 913,Port Jeffreyside,MS,99492,12.03,743.63
1629,743,2024-12-04,shipped,4622 Derek Groves,Nicholasbury,RI,53271,10.04,1291.84
1630,35,2025-09-28,pending,926 Cunningham Rapid,Hughesshire,MO,26322,17.39,4596.57
1631,59,2025-11-02,cancelled,41598 Velasquez Radial,Ellisshire,KS,70548,18.13,3642.75
1632,856,2025-07-13,processing,1675 Armstrong Heights Suite 648,Port Tiffany,AK,78372,24.01,1172.83
1633,654,2025-08-29,pending,155 Elizabeth Summit,Brianborough,IL,87075,19.16,2430.35
1634,123,2025-08-04,pending,626 Gregory Causeway Suite 955,West Karenstad,NH,18614,22.13,4960.08
1635,134,2025-11-08,delivered,160 Oliver Manor,West Donaldmouth,CO,55086,18.13,335.02
1636,922,2025-06-17,cancelled,197 Gibson Wells Apt. 148,East Josephfort,GU,77951,21.06,1875.9
1637,190,2025-03-29,pending,50206 Brown Mission Apt. 024,Port Mckenzietown,MI,28639,18.91,4440.96
1638,260,2025-03-31,shipped,96385 Burke Lake Apt. 625,Flemingstad,LA,68897,14.34,2961.52
1639,959,2025-10-15,pending,17078 Emily Coves,Fisherbury,TN,98707,17.78,2248.63
1640,945,2025-09-12,shipped,67524 Holt Lake Apt. 712,Sandovalburgh,MI,71783,20.39,1205.99
1641,709,2025-08-09,shipped,32287 Wright Drive Apt. 056,Turnerhaven,FL,85317,10.15,2610.99
1642,800,2025-06-06,pending,50448 Ashlee Mountains,Port Joan,AZ,03374,10.55,1457.85
1643,64,2025-06-05,delivered,787 Logan Harbors Apt. 574,New Barbara,IL,19869,12.77,1034.37
1644,62,2024-12-10,shipped,8292 Lewis Roads Suite 393,Pacefort,IL,37484,24.11,1169.67
1645,272,2025-06-05,processing,5849 Danielle Station Suite 499,South Michael,WY,74568,13.81,5742.19
1646,504,2025-01-09,processing,855 Jillian Light,Mcguirestad,AR,38648,17.21,1923.27
1647,183,2025-10-09,delivered,8466 Cynthia Mills Suite 162,North Isaac,KY,67418,7.17,1009.16
1648,554,2025-11-05,delivered,20272 Castillo Expressway,South Sharon,MD,42011,9.37,2053.52
1649,659,2025-03-01,pending,52293 Monica Creek,South Carolside,WI,47931,23.25,3329.32
1650,733,2024-12-18,shipped,0854 Donald Via Suite 866,Lake Brianmouth,PW,52884,7.07,2397.15
1651,75,2025-02-07,pending,77014 William Ramp Apt. 044,Harrisside,MA,17256,16.43,2889.79
1652,257,2024-12-16,delivered,17992 Stephen Camp,Meganfort,MH,95780,5.38,1131.82
1653,510,2025-10-31,processing,3335 Diaz Fields Apt. 946,North Tracihaven,MP,70641,18.06,4523.49
1654,1,2025-07-22,pending,2969 Jeremy Ridges Suite 726,Williamsburgh,WI,60607,18.29,2984.45
1655,273,2025-06-29,processing,33816 Gregory Circle Suite 838,Bondstad,PW,46096,19.0,3706.74
1656,927,2025-06-05,delivered,354 Mccarthy Row,Ritaberg,NC,74886,16.49,331.61
1657,528,2025-04-30,delivered,39688 Brown Causeway Apt. 569,New Brianna,NV,91131,14.56,328.27
1658,414,2025-04-17,pending,46898 Garrison Roads Apt. 277,Sydneytown,VI,43526,15.8,1942.8
1659,4,2025-03-27,delivered,348 Smith Locks,New Carla,MD,42903,24.08,1056.02
